covered_ps,covgap_slicer4j_slice,covgap_porbs_slice,pseudotested_ps,statement_type,line_no,Original Code,What is the purpose of this code?,Notes
FALSE,FALSE,FALSE,FALSE,VARIABLE_DECLARATION,867,int data = in.read();,,
FALSE,FALSE,FALSE,FALSE,WHILE,868,while (data != -1) {,,
FALSE,FALSE,FALSE,FALSE,VARIABLE_DECLARATION,869,char theChar = (char) data;,,
FALSE,FALSE,FALSE,FALSE,EXPRESSION,870,sb.append(theChar);,,
FALSE,FALSE,FALSE,FALSE,EXPRESSION,871,data = in.read();,,
FALSE,FALSE,FALSE,FALSE,WHILE,872,},,
FALSE,FALSE,FALSE,FALSE,TRY,873,,,
FALSE,FALSE,FALSE,FALSE,TRY,874,} catch (IOException e) {,,
FALSE,FALSE,FALSE,FALSE,THROW,875,throw e;,,
FALSE,FALSE,FALSE,FALSE,TRY,876,} finally {,,
FALSE,FALSE,FALSE,FALSE,TRY,877,try {,,
FALSE,FALSE,FALSE,FALSE,EXPRESSION,878,in.close();,,
FALSE,FALSE,FALSE,FALSE,TRY,879,} catch (IOException e) {,,
FALSE,FALSE,FALSE,FALSE,THROW,880,throw e;,,
FALSE,FALSE,FALSE,FALSE,TRY,881,},,
FALSE,FALSE,FALSE,FALSE,TRY,882,},,
FALSE,FALSE,FALSE,FALSE,,883,,,
FALSE,FALSE,FALSE,FALSE,RETURN,884,return sb.toString();,,
FALSE,FALSE,FALSE,FALSE,,885,},,
FALSE,FALSE,FALSE,FALSE,,886,,,
FALSE,FALSE,FALSE,FALSE,,887,public static String getContent(InputStream in) throws IOException {,,
FALSE,FALSE,FALSE,FALSE,,888,final byte[] readBuffer = new byte[8192];,,
FALSE,FALSE,FALSE,FALSE,,889,,,
FALSE,FALSE,FALSE,FALSE,VARIABLE_DECLARATION,890,StringBuffer sb = new StringBuffer();,,
FALSE,FALSE,FALSE,FALSE,TRY,891,try {,,
FALSE,FALSE,FALSE,FALSE,IF,892,if (in.available() > 0) {,,
FALSE,FALSE,FALSE,FALSE,VARIABLE_DECLARATION,893,int bytesRead = 0;,,
FALSE,FALSE,FALSE,FALSE,WHILE,894,while ((bytesRead = in.read(readBuffer)) != -1) {,,
FALSE,FALSE,FALSE,FALSE,EXPRESSION,895,"sb.append(new String(readBuffer, 0, bytesRead));",,
FALSE,FALSE,FALSE,FALSE,WHILE,896,},,
FALSE,FALSE,FALSE,FALSE,IF,897,},,
FALSE,FALSE,FALSE,FALSE,TRY,898,} catch (IOException e) {,,
FALSE,FALSE,FALSE,FALSE,THROW,899,throw e;,,
FALSE,FALSE,FALSE,FALSE,TRY,900,} finally {,,
FALSE,FALSE,FALSE,FALSE,TRY,901,try {,,
FALSE,FALSE,FALSE,FALSE,EXPRESSION,902,in.close();,,
FALSE,FALSE,FALSE,FALSE,TRY,903,} catch (IOException e) {,,
FALSE,FALSE,FALSE,FALSE,THROW,904,throw e;,,
FALSE,FALSE,FALSE,FALSE,TRY,905,},,
FALSE,FALSE,FALSE,FALSE,TRY,906,},,
FALSE,FALSE,FALSE,FALSE,,907,,,
FALSE,FALSE,FALSE,FALSE,RETURN,908,return sb.toString();,,
FALSE,FALSE,FALSE,FALSE,,909,},,
FALSE,FALSE,FALSE,FALSE,,910,,,
FALSE,FALSE,FALSE,FALSE,,911,"public static String getContent(File file, String codepage) throws IOException,",,
FALSE,FALSE,FALSE,FALSE,,912,UnsupportedEncodingException {,,
FALSE,FALSE,FALSE,FALSE,RETURN,913,"return new String(getContent(file).getBytes(), codepage);",,
FALSE,FALSE,FALSE,FALSE,,914,},,
FALSE,FALSE,FALSE,FALSE,,915,,,
FALSE,FALSE,FALSE,FALSE,,916,"public static String getResourceContent(Class<?> clazz, String resource) {",,
FALSE,FALSE,FALSE,FALSE,VARIABLE_DECLARATION,917,URL url = clazz.getResource(resource);,,
FALSE,FALSE,FALSE,FALSE,,918,,,
FALSE,FALSE,FALSE,FALSE,IF,919,if (url == null) {,,
FALSE,FALSE,FALSE,FALSE,RETURN,920,return null;,,
FALSE,FALSE,FALSE,FALSE,IF,921,},,
FALSE,FALSE,FALSE,FALSE,,922,,,
FALSE,FALSE,FALSE,FALSE,TRY,923,try {,,
FALSE,FALSE,FALSE,FALSE,VARIABLE_DECLARATION,924,String conteudo = getContent(url.openStream());,,
FALSE,FALSE,FALSE,FALSE,RETURN,925,return conteudo;,,
FALSE,FALSE,FALSE,FALSE,TRY,926,} catch (IOException e) {,,
FALSE,FALSE,FALSE,FALSE,EXPRESSION,927,e.printStackTrace();,,
FALSE,FALSE,FALSE,FALSE,TRY,928,} catch (Exception e) {,,
FALSE,FALSE,FALSE,FALSE,EXPRESSION,929,e.printStackTrace();,,
FALSE,FALSE,FALSE,FALSE,TRY,930,},,
FALSE,FALSE,FALSE,FALSE,,931,,,
FALSE,FALSE,FALSE,FALSE,RETURN,932,return null;,,
FALSE,FALSE,FALSE,FALSE,,933,},,
FALSE,FALSE,FALSE,FALSE,,934,,,
FALSE,FALSE,FALSE,FALSE,,935,public static byte[] getContentBytes(File file) throws IOException {,,
FALSE,FALSE,FALSE,FALSE,VARIABLE_DECLARATION,936,ByteArrayOutputStream ous = null;,,
FALSE,FALSE,FALSE,FALSE,VARIABLE_DECLARATION,937,InputStream ios = null;,,
FALSE,FALSE,FALSE,FALSE,TRY,938,try {,,
FALSE,FALSE,FALSE,FALSE,VARIABLE_DECLARATION,939,byte[] buffer = new byte[4096];,,
FALSE,FALSE,FALSE,FALSE,EXPRESSION,940,ous = new ByteArrayOutputStream();,,
FALSE,FALSE,FALSE,FALSE,EXPRESSION,941,ios = new FileInputStream(file);,,
FALSE,FALSE,FALSE,FALSE,VARIABLE_DECLARATION,942,int read = 0;,,
FALSE,FALSE,FALSE,FALSE,WHILE,943,while ((read = ios.read(buffer)) != -1) {,,
FALSE,FALSE,FALSE,FALSE,EXPRESSION,944,"ous.write(buffer, 0, read);",,
FALSE,FALSE,FALSE,FALSE,WHILE,945,},,
FALSE,FALSE,FALSE,FALSE,TRY,946,} finally {,,
FALSE,FALSE,FALSE,FALSE,TRY,947,try {,,
FALSE,FALSE,FALSE,FALSE,IF,948,if (ous != null),,
FALSE,FALSE,FALSE,FALSE,EXPRESSION,949,ous.close();,,
FALSE,FALSE,FALSE,FALSE,TRY,950,} catch (IOException e) {,,
FALSE,FALSE,FALSE,FALSE,TRY,951,},,
FALSE,FALSE,FALSE,FALSE,TRY,952,,,
FALSE,FALSE,FALSE,FALSE,TRY,953,try {,,
FALSE,FALSE,FALSE,FALSE,IF,954,if (ios != null),,
FALSE,FALSE,FALSE,FALSE,EXPRESSION,955,ios.close();,,
FALSE,FALSE,FALSE,FALSE,TRY,956,} catch (IOException e) {,,
FALSE,FALSE,FALSE,FALSE,TRY,957,},,
FALSE,FALSE,FALSE,FALSE,TRY,958,},,
FALSE,FALSE,FALSE,FALSE,RETURN,959,return ous.toByteArray();,,
FALSE,FALSE,FALSE,FALSE,,960,},,
FALSE,FALSE,FALSE,FALSE,,961,,,
FALSE,FALSE,FALSE,FALSE,,962,public static String getContent(File file) throws IOException {,,
FALSE,FALSE,FALSE,FALSE,,963,InputStream in;,,
FALSE,FALSE,FALSE,FALSE,TRY,964,try {,,
FALSE,FALSE,FALSE,FALSE,EXPRESSION,965,in = new BufferedInputStream(new FileInputStream(file));,,
FALSE,FALSE,FALSE,FALSE,RETURN,966,return getContent(in);,,
FALSE,FALSE,FALSE,FALSE,TRY,967,} catch (IOException e) {,,
FALSE,FALSE,FALSE,FALSE,THROW,968,throw e;,,
FALSE,FALSE,FALSE,FALSE,TRY,969,},,
FALSE,FALSE,FALSE,FALSE,,970,},,
FALSE,FALSE,FALSE,FALSE,,971,,,
FALSE,FALSE,FALSE,FALSE,,972,public static byte[] getUrlContentBytes(String stringUrl) {,,
FALSE,FALSE,FALSE,FALSE,TRY,973,try {,,
FALSE,FALSE,FALSE,FALSE,VARIABLE_DECLARATION,974,URL url = new URL(stringUrl);,,
FALSE,FALSE,FALSE,FALSE,RETURN,975,return MyStreamUtils.readContentBytes(url.openStream());,,
FALSE,FALSE,FALSE,FALSE,TRY,976,} catch (Exception e) {,,
FALSE,FALSE,FALSE,FALSE,EXPRESSION,977,e.printStackTrace();,,
FALSE,FALSE,FALSE,FALSE,TRY,978,},,
FALSE,FALSE,FALSE,FALSE,,979,,,
FALSE,FALSE,FALSE,FALSE,RETURN,980,return null;,,
FALSE,FALSE,FALSE,FALSE,,981,},,
FALSE,FALSE,FALSE,FALSE,,982,,,
FALSE,FALSE,FALSE,FALSE,,983,/**,,
FALSE,FALSE,FALSE,FALSE,,984,* Returns content for the given URL,,
FALSE,FALSE,FALSE,FALSE,,985,* @param stringUrl URL,,
FALSE,FALSE,FALSE,FALSE,,986,* @return Response content,,
FALSE,FALSE,FALSE,FALSE,,987,*/,,
FALSE,FALSE,FALSE,FALSE,,988,public static String getContent(String stringUrl) {,,
FALSE,FALSE,FALSE,FALSE,IF,989,"if (stringUrl.equalsIgnoreCase(""clipboard"")) {",,
FALSE,FALSE,FALSE,FALSE,TRY,990,try {,,
FALSE,FALSE,FALSE,FALSE,RETURN,991,return getFromClipboard();,,
FALSE,FALSE,FALSE,FALSE,TRY,992,} catch (Exception e) {,,
FALSE,FALSE,FALSE,FALSE,TRY,993,//it's ok.,,
FALSE,FALSE,FALSE,FALSE,TRY,994,},,
FALSE,FALSE,FALSE,FALSE,IF,995,},,
FALSE,FALSE,FALSE,FALSE,RETURN,996,"return getContent(stringUrl, null);",,
FALSE,FALSE,FALSE,FALSE,,997,},,
FALSE,FALSE,FALSE,FALSE,,998,,,
FALSE,FALSE,FALSE,FALSE,,999,/**,,
FALSE,FALSE,FALSE,FALSE,,1000,* Returns content for the given URL,,
FALSE,FALSE,FALSE,FALSE,,1001,* @param stringUrl URL,,
FALSE,FALSE,FALSE,FALSE,,1002,* @param requestProperties Properties,,
FALSE,FALSE,FALSE,FALSE,,1003,* @return Response content,,
FALSE,FALSE,FALSE,FALSE,,1004,*/,,
FALSE,FALSE,FALSE,FALSE,,1005,"public static String getContent(String stringUrl, Map<String, String> requestProperties) {",,
FALSE,FALSE,FALSE,FALSE,TRY,1006,try {,,
FALSE,FALSE,FALSE,FALSE,VARIABLE_DECLARATION,1007,URL url = new URL(stringUrl);,,
FALSE,FALSE,FALSE,FALSE,VARIABLE_DECLARATION,1008,URLConnection conn = url.openConnection();,,
FALSE,FALSE,FALSE,FALSE,TRY,1009,,,
FALSE,FALSE,FALSE,FALSE,IF,1010,if (requestProperties != null) {,,
FALSE,FALSE,FALSE,FALSE,FOR_EACH,1011,"for (Entry<String, String> entry : requestProperties.entrySet()) {",,
FALSE,FALSE,FALSE,FALSE,EXPRESSION,1012,"conn.setRequestProperty(entry.getKey(), entry.getValue());",,
FALSE,FALSE,FALSE,FALSE,FOR_EACH,1013,},,
FALSE,FALSE,FALSE,FALSE,IF,1014,},,
FALSE,FALSE,FALSE,FALSE,TRY,1015,,,
FALSE,FALSE,FALSE,FALSE,IF,1016,if (conn instanceof HttpURLConnection) {,,
FALSE,FALSE,FALSE,FALSE,VARIABLE_DECLARATION,1017,HttpURLConnection httpURLConnection = (HttpURLConnection) conn;,,
FALSE,FALSE,FALSE,FALSE,VARIABLE_DECLARATION,1018,int errorCode = httpURLConnection.getResponseCode();,,
FALSE,FALSE,FALSE,FALSE,VARIABLE_DECLARATION,1019,InputStream err = httpURLConnection.getErrorStream();,,
FALSE,FALSE,FALSE,FALSE,IF,1020,if (err != null) {,,
FALSE,FALSE,FALSE,FALSE,IF,1021,"if (""gzip"".equals(conn.getContentEncoding())) {",,
FALSE,FALSE,FALSE,FALSE,EXPRESSION,1022,err = new GZIPInputStream(err);,,
FALSE,FALSE,FALSE,FALSE,IF,1023,},,
FALSE,FALSE,FALSE,FALSE,IF,1024,,,
FALSE,FALSE,FALSE,FALSE,THROW,1025,"throw new IOException(""Error fetching "" + stringUrl + "": "" + MyStreamUtils.readContent(err));",,
FALSE,FALSE,FALSE,FALSE,IF,1026,},,
FALSE,FALSE,FALSE,FALSE,IF,1027,,,
FALSE,FALSE,FALSE,FALSE,IF,1028,},,
FALSE,FALSE,FALSE,FALSE,VARIABLE_DECLARATION,1029,InputStream is = conn.getInputStream();,,
FALSE,FALSE,FALSE,FALSE,IF,1030,"if (""gzip"".equals(conn.getContentEncoding())) {",,
FALSE,FALSE,FALSE,FALSE,EXPRESSION,1031,is = new GZIPInputStream(is);,,
FALSE,FALSE,FALSE,FALSE,IF,1032,},,
FALSE,FALSE,FALSE,FALSE,TRY,1033,,,
FALSE,FALSE,FALSE,FALSE,RETURN,1034,return MyStreamUtils.readContent(is);,,
FALSE,FALSE,FALSE,FALSE,TRY,1035,} catch (Exception e) {,,
FALSE,FALSE,FALSE,FALSE,EXPRESSION,1036,e.printStackTrace();,,
FALSE,FALSE,FALSE,FALSE,TRY,1037,},,
FALSE,FALSE,FALSE,FALSE,,1038,,,
FALSE,FALSE,FALSE,FALSE,RETURN,1039,return null;,,
FALSE,FALSE,FALSE,FALSE,,1040,},,
FALSE,FALSE,FALSE,FALSE,,1041,,,
FALSE,FALSE,FALSE,FALSE,,1042,,,
FALSE,FALSE,FALSE,FALSE,,1043,,,
FALSE,FALSE,FALSE,FALSE,,1044,@Deprecated,,
FALSE,FALSE,FALSE,FALSE,,1045,public static boolean blank(String value) {,,
FALSE,FALSE,FALSE,FALSE,RETURN,1046,return isBlank(value);,,
FALSE,FALSE,FALSE,FALSE,,1047,},,
FALSE,FALSE,FALSE,FALSE,,1048,,,
FALSE,FALSE,FALSE,FALSE,,1049,public static boolean isBlank(String value) {,,
TRUE,FALSE,FALSE,FALSE,VARIABLE_DECLARATION,1050,int ii = 0;,,
TRUE,FALSE,FALSE,FALSE,FOR,1051,for (int ll = (value == null) ? 0 : value.length(); ii < ll; ++ii) {,,
TRUE,FALSE,FALSE,FALSE,IF,1052,if (!(Character.isWhitespace(value.charAt(ii)))) {,,
TRUE,FALSE,FALSE,FALSE,RETURN,1053,return false;,,
FALSE,FALSE,FALSE,FALSE,IF,1054,},,
FALSE,FALSE,FALSE,FALSE,FOR,1055,},,
TRUE,FALSE,FALSE,FALSE,RETURN,1056,return true;,,
FALSE,FALSE,FALSE,FALSE,,1057,},,
FALSE,FALSE,FALSE,FALSE,,1058,,,
FALSE,FALSE,FALSE,FALSE,,1059,public static String trim(String value) {,,
FALSE,FALSE,FALSE,FALSE,RETURN,1060,return ((value == null) ? null : value.trim());,,
FALSE,FALSE,FALSE,FALSE,,1061,},,
FALSE,FALSE,FALSE,FALSE,,1062,,,
FALSE,FALSE,FALSE,FALSE,,1063,public static String deNull(String value) {,,
FALSE,FALSE,FALSE,FALSE,RETURN,1064,"return ((value == null) ? """" : value);",,
FALSE,FALSE,FALSE,FALSE,,1065,},,
FALSE,FALSE,FALSE,FALSE,,1066,,,
FALSE,FALSE,FALSE,FALSE,,1067,"public static String truncate(String s, int maxLength) {",,
TRUE,FALSE,FALSE,FALSE,RETURN,1068,"return truncate(s, maxLength, """");",,
FALSE,FALSE,FALSE,FALSE,,1069,},,
FALSE,FALSE,FALSE,FALSE,,1070,,,
FALSE,FALSE,FALSE,FALSE,,1071,"public static String truncate(String s, int maxLength, String append) {",,
TRUE,FALSE,FALSE,FALSE,IF,1072,if ((s == null) || (s.length() <= maxLength)) {,,
TRUE,FALSE,FALSE,FALSE,RETURN,1073,return s;,,
FALSE,FALSE,FALSE,FALSE,IF,1074,},,
TRUE,FALSE,FALSE,FALSE,RETURN,1075,"return s.substring(0, maxLength - append.length()) + append;",,
FALSE,FALSE,FALSE,FALSE,,1076,},,
FALSE,FALSE,FALSE,FALSE,,1077,,,
FALSE,FALSE,FALSE,FALSE,,1078,public static String capitalize(String s) {,,
TRUE,FALSE,TRUE,TRUE,IF,1079,if (isBlank(s)) {,Defensive Programming,
FALSE,FALSE,FALSE,FALSE,RETURN,1080,return s;,,
FALSE,FALSE,FALSE,FALSE,IF,1081,},,
TRUE,FALSE,FALSE,FALSE,VARIABLE_DECLARATION,1082,char c = s.charAt(0);,,
TRUE,FALSE,TRUE,TRUE,IF,1083,if (Character.isUpperCase(c)) {,Trivial Output Check,
FALSE,FALSE,FALSE,FALSE,RETURN,1084,return s;,,
FALSE,FALSE,FALSE,FALSE,IF,1085,},,
TRUE,FALSE,FALSE,FALSE,RETURN,1086,return String.valueOf(Character.toUpperCase(c)) + s.substring(1);,,
FALSE,FALSE,FALSE,FALSE,,1087,},,
FALSE,FALSE,FALSE,FALSE,,1088,,,
FALSE,FALSE,FALSE,FALSE,,1089,public static String toUSLowerCase(String s) {,,
FALSE,FALSE,FALSE,FALSE,RETURN,1090,return ((isBlank(s)) ? s : s.toLowerCase(Locale.US));,,
FALSE,FALSE,FALSE,FALSE,,1091,},,
FALSE,FALSE,FALSE,FALSE,,1092,,,
FALSE,FALSE,FALSE,FALSE,,1093,public static String toUSUpperCase(String s) {,,
FALSE,FALSE,FALSE,FALSE,RETURN,1094,return ((isBlank(s)) ? s : s.toUpperCase(Locale.US));,,
FALSE,FALSE,FALSE,FALSE,,1095,},,
FALSE,FALSE,FALSE,FALSE,,1096,,,
FALSE,FALSE,FALSE,FALSE,,1097,"public static String sanitize(String source, CharacterValidator validator) {",,
FALSE,FALSE,FALSE,FALSE,IF,1098,if (source == null) {,,
FALSE,FALSE,FALSE,FALSE,RETURN,1099,return null;,,
FALSE,FALSE,FALSE,FALSE,IF,1100,},,
FALSE,FALSE,FALSE,FALSE,VARIABLE_DECLARATION,1101,int nn = source.length();,,
FALSE,FALSE,FALSE,FALSE,VARIABLE_DECLARATION,1102,StringBuilder buf = new StringBuilder(nn);,,
FALSE,FALSE,FALSE,FALSE,FOR,1103,for (int ii = 0; ii < nn; ++ii) {,,
FALSE,FALSE,FALSE,FALSE,VARIABLE_DECLARATION,1104,char c = source.charAt(ii);,,
FALSE,FALSE,FALSE,FALSE,IF,1105,if (validator.isValid(c)) {,,
FALSE,FALSE,FALSE,FALSE,EXPRESSION,1106,buf.append(c);,,
FALSE,FALSE,FALSE,FALSE,IF,1107,},,
FALSE,FALSE,FALSE,FALSE,FOR,1108,},,
FALSE,FALSE,FALSE,FALSE,RETURN,1109,return buf.toString();,,
FALSE,FALSE,FALSE,FALSE,,1110,},,
FALSE,FALSE,FALSE,FALSE,,1111,,,
FALSE,FALSE,FALSE,FALSE,,1112,"public static String replace(String source, String before, String after) {",,
FALSE,FALSE,FALSE,FALSE,VARIABLE_DECLARATION,1113,int pos = source.indexOf(before);,,
FALSE,FALSE,FALSE,FALSE,IF,1114,if (pos == -1) {,,
FALSE,FALSE,FALSE,FALSE,RETURN,1115,return source;,,
FALSE,FALSE,FALSE,FALSE,IF,1116,},,
FALSE,FALSE,FALSE,FALSE,,1117,,,
FALSE,FALSE,FALSE,FALSE,VARIABLE_DECLARATION,1118,StringBuilder sb = new StringBuilder(source.length() + 32);,,
FALSE,FALSE,FALSE,FALSE,,1119,,,
FALSE,FALSE,FALSE,FALSE,VARIABLE_DECLARATION,1120,int blength = before.length();,,
FALSE,FALSE,FALSE,FALSE,VARIABLE_DECLARATION,1121,int start = 0;,,
FALSE,FALSE,FALSE,FALSE,WHILE,1122,while (pos != -1) {,,
FALSE,FALSE,FALSE,FALSE,EXPRESSION,1123,"sb.append(source.substring(start, pos));",,
FALSE,FALSE,FALSE,FALSE,EXPRESSION,1124,sb.append(after);,,
FALSE,FALSE,FALSE,FALSE,EXPRESSION,1125,start = pos + blength;,,
FALSE,FALSE,FALSE,FALSE,EXPRESSION,1126,"pos = source.indexOf(before, start);",,
FALSE,FALSE,FALSE,FALSE,WHILE,1127,},,
FALSE,FALSE,FALSE,FALSE,EXPRESSION,1128,sb.append(source.substring(start));,,
FALSE,FALSE,FALSE,FALSE,,1129,,,
FALSE,FALSE,FALSE,FALSE,RETURN,1130,return sb.toString();,,
FALSE,FALSE,FALSE,FALSE,,1131,},,
FALSE,FALSE,FALSE,FALSE,,1132,,,
FALSE,FALSE,FALSE,FALSE,,1133,"public static String pad(String value, int width) {",,
FALSE,FALSE,FALSE,FALSE,IF,1134,if (width <= 0) {,,
FALSE,FALSE,FALSE,FALSE,THROW,1135,"throw new IllegalArgumentException(""Pad width must be greater than zero."");",,
FALSE,FALSE,FALSE,FALSE,IF,1136,},,
FALSE,FALSE,FALSE,FALSE,IF,1137,if (value.length() >= width) {,,
FALSE,FALSE,FALSE,FALSE,RETURN,1138,return value;,,
FALSE,FALSE,FALSE,FALSE,IF,1139,},,
FALSE,FALSE,FALSE,FALSE,RETURN,1140,return value + spaces(width - value.length());,,
FALSE,FALSE,FALSE,FALSE,,1141,},,
FALSE,FALSE,FALSE,FALSE,,1142,,,
FALSE,FALSE,FALSE,FALSE,,1143,"public static String leftpad(String value, int width) {",,
FALSE,FALSE,FALSE,FALSE,RETURN,1144,"return prepad(value, width);",,
FALSE,FALSE,FALSE,FALSE,,1145,},,
FALSE,FALSE,FALSE,FALSE,,1146,,,
FALSE,FALSE,FALSE,FALSE,,1147,"public static String prepad(String value, int width) {",,
FALSE,FALSE,FALSE,FALSE,RETURN,1148,"return prepad(value, width, ' ');",,
FALSE,FALSE,FALSE,FALSE,,1149,},,
FALSE,FALSE,FALSE,FALSE,,1150,,,
FALSE,FALSE,FALSE,FALSE,,1151,"public static String prepad(String value, int width, char append) {",,
FALSE,FALSE,FALSE,FALSE,IF,1152,if (width <= 0) {,,
FALSE,FALSE,FALSE,FALSE,THROW,1153,"throw new IllegalArgumentException(""Pad width must be greater than zero."");",,
FALSE,FALSE,FALSE,FALSE,IF,1154,},,
FALSE,FALSE,FALSE,FALSE,IF,1155,if (value.length() >= width) {,,
FALSE,FALSE,FALSE,FALSE,RETURN,1156,return value;,,
FALSE,FALSE,FALSE,FALSE,IF,1157,},,
FALSE,FALSE,FALSE,FALSE,RETURN,1158,"return fill(append, width - value.length()) + value;",,
FALSE,FALSE,FALSE,FALSE,,1159,},,
FALSE,FALSE,FALSE,FALSE,,1160,,,
FALSE,FALSE,FALSE,FALSE,,1161,public static String spaces(int count) {,,
TRUE,FALSE,FALSE,FALSE,RETURN,1162,"return fill(' ', count);",,
FALSE,FALSE,FALSE,FALSE,,1163,},,
FALSE,FALSE,FALSE,FALSE,,1164,,,
FALSE,FALSE,FALSE,FALSE,,1165,"public static String fill(char c, int count) {",,
TRUE,TRUE,TRUE,TRUE,IF,1166,if (count < 0) {,Defensive Programming,
FALSE,FALSE,FALSE,FALSE,EXPRESSION,1167,count = 0;,,
FALSE,FALSE,FALSE,FALSE,IF,1168,},,
FALSE,FALSE,FALSE,FALSE,,1169,,,
TRUE,FALSE,FALSE,FALSE,VARIABLE_DECLARATION,1170,char[] sameChars = new char[count];,,
TRUE,FALSE,FALSE,FALSE,EXPRESSION,1171,"Arrays.fill(sameChars, c);",,
TRUE,FALSE,FALSE,FALSE,RETURN,1172,return new String(sameChars);,,
FALSE,FALSE,FALSE,FALSE,,1173,},,
FALSE,FALSE,FALSE,FALSE,,1174,,,
FALSE,FALSE,FALSE,FALSE,,1175,public static boolean isNumber(String value) {,,
FALSE,FALSE,FALSE,FALSE,TRY,1176,try {,,
FALSE,FALSE,FALSE,FALSE,EXPRESSION,1177,Double.parseDouble(value);,,
FALSE,FALSE,FALSE,FALSE,RETURN,1178,return true;,,
FALSE,FALSE,FALSE,FALSE,TRY,1179,} catch (NumberFormatException localNumberFormatException) {,,
FALSE,FALSE,FALSE,FALSE,TRY,1180,},,
FALSE,FALSE,FALSE,FALSE,RETURN,1181,return false;,,
FALSE,FALSE,FALSE,FALSE,,1182,},,
FALSE,FALSE,FALSE,FALSE,,1183,,,
FALSE,FALSE,FALSE,FALSE,,1184,public static boolean isInteger(String value) {,,
TRUE,TRUE,FALSE,FALSE,TRY,1185,try {,Input Check,
TRUE,FALSE,FALSE,FALSE,EXPRESSION,1186,Integer.parseInt(value);,,
TRUE,FALSE,FALSE,TRUE,RETURN,1187,return true;,Output return,
FALSE,FALSE,FALSE,FALSE,TRY,1188,} catch (NumberFormatException localNumberFormatException) {,,
FALSE,FALSE,FALSE,FALSE,TRY,1189,},,
TRUE,FALSE,FALSE,TRUE,RETURN,1190,return false;,Output return,
FALSE,FALSE,FALSE,FALSE,,1191,},,
FALSE,FALSE,FALSE,FALSE,,1192,,,
FALSE,FALSE,FALSE,FALSE,,1193,public static String format(float value) {,,
FALSE,FALSE,FALSE,FALSE,RETURN,1194,return _ffmt.format(value);,,
FALSE,FALSE,FALSE,FALSE,,1195,},,
FALSE,FALSE,FALSE,FALSE,,1196,,,
FALSE,FALSE,FALSE,FALSE,,1197,public static String format(double value) {,,
FALSE,FALSE,FALSE,FALSE,RETURN,1198,return _ffmt.format(value);,,
FALSE,FALSE,FALSE,FALSE,,1199,},,
FALSE,FALSE,FALSE,FALSE,,1200,,,
FALSE,FALSE,FALSE,FALSE,,1201,"public static String coordsToString(int x, int y) {",,
FALSE,FALSE,FALSE,FALSE,VARIABLE_DECLARATION,1202,StringBuilder buf = new StringBuilder();,,
FALSE,FALSE,FALSE,FALSE,EXPRESSION,1203,"coordsToString(buf, x, y);",,
FALSE,FALSE,FALSE,FALSE,RETURN,1204,return buf.toString();,,
FALSE,FALSE,FALSE,FALSE,,1205,},,
FALSE,FALSE,FALSE,FALSE,,1206,,,
FALSE,FALSE,FALSE,FALSE,,1207,"public static void coordsToString(StringBuilder buf, int x, int y) {",,
FALSE,FALSE,FALSE,FALSE,IF,1208,if (x >= 0) {,,
FALSE,FALSE,FALSE,FALSE,EXPRESSION,1209,"buf.append(""+"");",,
FALSE,FALSE,FALSE,FALSE,IF,1210,},,
FALSE,FALSE,FALSE,FALSE,EXPRESSION,1211,buf.append(x);,,
FALSE,FALSE,FALSE,FALSE,IF,1212,if (y >= 0) {,,
FALSE,FALSE,FALSE,FALSE,EXPRESSION,1213,"buf.append(""+"");",,
FALSE,FALSE,FALSE,FALSE,IF,1214,},,
FALSE,FALSE,FALSE,FALSE,EXPRESSION,1215,buf.append(y);,,
FALSE,FALSE,FALSE,FALSE,,1216,},,
FALSE,FALSE,FALSE,FALSE,,1217,,,
FALSE,FALSE,FALSE,FALSE,,1218,public static String encode(String s) {,,
FALSE,FALSE,FALSE,FALSE,TRY,1219,try {,,
FALSE,FALSE,FALSE,FALSE,RETURN,1220,"return ((s != null) ? URLEncoder.encode(s, ""UTF-8"") : null);",,
FALSE,FALSE,FALSE,FALSE,TRY,1221,} catch (UnsupportedEncodingException uee) {,,
FALSE,FALSE,FALSE,FALSE,THROW,1222,"throw new RuntimeException(""UTF-8 is unknown in this Java."");",,
FALSE,FALSE,FALSE,FALSE,TRY,1223,},,
FALSE,FALSE,FALSE,FALSE,,1224,},,
FALSE,FALSE,FALSE,FALSE,,1225,,,
FALSE,FALSE,FALSE,FALSE,,1226,public static String decode(String s) {,,
FALSE,FALSE,FALSE,FALSE,TRY,1227,try {,,
FALSE,FALSE,FALSE,FALSE,RETURN,1228,"return ((s != null) ? URLDecoder.decode(s, ""UTF-8"") : null);",,
FALSE,FALSE,FALSE,FALSE,TRY,1229,} catch (UnsupportedEncodingException uee) {,,
FALSE,FALSE,FALSE,FALSE,THROW,1230,"throw new RuntimeException(""UTF-8 is unknown in this Java."");",,
FALSE,FALSE,FALSE,FALSE,TRY,1231,},,
FALSE,FALSE,FALSE,FALSE,,1232,},,
FALSE,FALSE,FALSE,FALSE,,1233,,,
FALSE,FALSE,FALSE,FALSE,,1234,"public static String hexlate(byte[] bytes, int count) {",,
TRUE,FALSE,TRUE,FALSE,IF,1235,if (bytes == null) {,Defensive Programming,
FALSE,FALSE,FALSE,FALSE,RETURN,1236,"return """";",,
FALSE,FALSE,FALSE,FALSE,IF,1237,},,
